GSM_ID,Factor,Biosource,All_peak_number,Overlap_peak_number,Overlap_ratio
GSM2113532,MYCN,SHEP-21N;Neuroblastoma cell;Bone Marrow,3038,1,0.0003291639236339697
GSM1429422,MYC,MCF-10A;Epithelium;Breast,3043,1,0.00032862306933946765
ENCSR770PQN_2,BCL11B,HEK293;Epithelium;Embryonic Kidney,3171,1,0.000315357931251971
GSM1571740,PPARG,Adipose,3260,1,0.00030674846625766873
GSM1942113,RUNX1,MCF-7;Human Breast Cancer Cell;Breast,3287,1,0.000304228780042592
GSM1603218,POLR2A,Jurkat;T Lymphocyte;Blood,3323,1,0.0003009328919650918
GSM1875146,LEF1,RL95-2;Uterus,3324,1,0.00030084235860409147
ENCSR773REP_1,ZBTB7A,HEK293;Epithelium;Embryonic Kidney,3350,1,0.00029850746268656717
GSM2047028,POLR2A,Cardiomyocyte,3379,1,0.0002959455460195324
ENCSR090JNM_2,HLTF,K562;Erythroblast;Bone Marrow,3411,1,0.0002931691586045148
GSM935506,NFYA,GM12878;B Lymphocyte;Blood,3437,1,0.0002909514111143439
GSM320735,POLR2A,HeLa-S3;Epithelium;Cervix,3474,1,0.0002878526194588371
ENCSR768LIO_2,OVOL3,HEK293;Epithelium;Embryonic Kidney,3478,1,0.0002875215641173088
GSM1033754,MYC,Plasma Cell,3495,1,0.0002861230329041488
GSM1936781,PHF2,N8-CTx,3566,1,0.00028042624789680314
ENCSR770PQN_1,BCL11B,HEK293;Epithelium;Embryonic Kidney,3609,1,0.0002770850651149903
GSM1469990,RARG,MCF-7;Epithelium;Breast,3613,1,0.0002767783005812344
GSM785504,EGR2,Macrophage,3709,1,0.00026961445133459155
GSM1113436,REPIN1,Kasumi-1;Myeloblast;Blood,3750,1,0.0002666666666666667
ENCSR391JII_1,RCOR1,MCF-7;Epithelium;Breast,3750,1,0.0002666666666666667
ENCSR909HMT_2,ZEB1,HEK293;Epithelium;Embryonic Kidney,3756,1,0.00026624068157614486
GSM2026790,ZNF140,HEK293;Epithelium;Embryonic Kidney,3869,1,0.0002584647195657793
GSM2860172,AUTS2,HeLa;Epithelium;Cervix,3881,1,0.0002576655501159495
ENCSR451CYX_1,ZNF280D,HEK293;Epithelium;Embryonic Kidney,3936,1,0.00025406504065040653
ENCSR926KTP_1,IRF9,K562;Erythroblast;Bone Marrow,4018,1,0.00024888003982080636
GSM935570,IRF3,HeLa-S3;Epithelium;Cervix,4053,1,0.0002467308166790032
GSM935440,BHLHE40,A549;Epithelium;Lung,4094,1,0.0002442598925256473
ENCSR909HMT_1,ZEB1,HEK293;Epithelium;Embryonic Kidney,4104,1,0.00024366471734892786
ENCSR451CYX_2,ZNF280D,HEK293;Epithelium;Embryonic Kidney,4132,1,0.0002420135527589545
GSM1845169,POLR2A,MV4;11;Leukemia Cell;Blood,8581,2,0.0002330730684069456
ENCSR633EIC_2,PBX2,K562;Erythroblast;Bone Marrow,4341,1,0.000230361667818475
GSM785503,EGR2,Macrophage,4356,1,0.0002295684113865932
GSM935543,POLR2A,HepG2;Epithelium;Liver,4452,1,0.00022461814914645105
GSM935409,FOS,GM12878;B Lymphocyte;Blood,4559,1,0.00021934634788330776
GSM2371453,VDR,THP-1;Monocyte;Blood,4606,1,0.00021710811984368216
GSM935361,NRF1,K562;Erythroblast;Bone Marrow,4702,1,0.0002126754572522331
GSM1482887,CPSF3L,HeLa;Epithelium;Cervix,4743,1,0.0002108370229812355
GSM1208771,MNT,LoVo;Colon,9542,2,0.00020959966464053657
GSM2670981,POLR2A,HCT-116;HCT116,4792,1,0.00020868113522537563
ENCSR426MDV_2,MIER1,K562;Erythroblast;Bone Marrow,4797,1,0.00020846362309776944
GSM1539059,GTF2I,Fibroblast,4815,1,0.00020768431983385254
GSM1239478,NFYA,LoVo;Colon,4828,1,0.00020712510356255177
ENCSR031TFS_2,POLR2A,K562;Erythroblast;Bone Marrow,9777,2,0.00020456172650097168
GSM748516,FAIRE,Epithelium;Cervix,4914,1,0.0002035002035002035
ENCSR090JNM_1,HLTF,K562;Erythroblast;Bone Marrow,4917,1,0.0002033760423022168
GSM2495985,SMARCA4,G-401;Malignant rhabdoid tumor,4955,1,0.00020181634712411706
GSM1975029,POLR2A,Gen2.2;Plasmacytoid dendritic cell,9940,2,0.00020120724346076458
GSM763427,POLR2A,OCI-Ly1;B cell lymphoma;Bone Marrow,4985,1,0.00020060180541624874
GSM2779054,GLI2,THP-1;Leukemia Cell,9987,2,0.00020026033843997197
GSM894088,POLR2A,P493-6;B cell lymphoma,5002,1,0.00019992003198720512
ENCSR391JII_2,RCOR1,MCF-7;Epithelium;Breast,5008,1,0.00019968051118210862
GSM1076112,ESR1,NCI-H660;Epithelium;Prostate,5017,1,0.00019932230416583617
ENCSR251OVJ_2,SMAD5,GM12878;B Lymphocyte;Blood,5037,1,0.0001985308715505261
ENCSR162MTR_2,ZNF346,HEK293;Epithelium;Embryonic Kidney,5094,1,0.00019630938358853554
GSM2466607,ZNF585A,293T,5124,1,0.000195160031225605
GSM610332,RUNX1,K562;Erythroblast;Bone Marrow,5131,1,0.00019489378288832586
ENCSR352BJL_2,ZNF318,K562;Erythroblast;Bone Marrow,5165,1,0.0001936108422071636
GSM1976292,E2F1,Raji;B Lymphocyte;Blood,5166,1,0.00019357336430507162
GSM1340263,PR,Prostate,5226,1,0.00019135093761959434
GSM748515,FAIRE,Epithelium;Cervix,5242,1,0.00019076688286913393
GSM1661547,SP1,A375;Melanoma Cell,5268,1,0.00018982536066818528
GSM1571726,PPARG,Adipose,5289,1,0.00018907165815844205
ENCSR162MTR_1,ZNF346,HEK293;Epithelium;Embryonic Kidney,5297,1,0.00018878610534264677
GSM2760312,H2AZ,SH-SY5Y;Neuron,5299,1,0.0001887148518588413
ENCSR171FUX_2,FOXK2,HepG2;Epithelium;Liver,5315,1,0.00018814675446848542
GSM2695654,RXRG,Macrophage;Blood,5355,1,0.00018674136321195143
GSM1981416,H2AZ,LNCaP;Epithelium;Prostate,5357,1,0.00018667164457718873
GSM1008619,MYC,H128;Epithelium;Lung,5443,1,0.00018372221201543268
GSM1146443,SPI1,Macrophage;Blood,5444,1,0.0001836884643644379
GSM2571047,POLR2A,HCT-116;HCT116,10961,2,0.00018246510354894625
GSM1919983,KLF6,CFPAC-1;original PDAC cell line;Pancreatic ductal,5486,1,0.0001822821728034998
GSM1208730,E2F7,LoVo;Colon,5530,1,0.00018083182640144665
GSM2642505,POLR2A,HeLa;Epithelium;Cervix,11114,2,0.00017995321216483713
GSM1905390,POLR2A,C4-2;Prostate,11115,2,0.0001799370220422852
GSM2695652,SPI1,Macrophage;Blood,5592,1,0.000178826895565093
GSM1872293,POLR2A,HEK293;Epithelium;Embryonic Kidney,11211,2,0.0001783962180001784
GSM894059,MYC,P493-6;B cell lymphoma,5610,1,0.00017825311942959
GSM2371449,VDR,THP-1;Monocyte;Blood,11226,2,0.00017815784785319794
ENCSR366QMB_2,H2AFZ,SK-N-SH;Neuroblastoma cell;Brain,11227,2,0.00017814197915738843
GSM2579073,POLR2A,HEK293;Epithelium;Embryonic Kidney,11260,2,0.00017761989342806393
GSM1280297,POLR2A,HeLa;Epithelium;Cervix,11301,2,0.00017697548889478808
GSM2779056,POLR2A,THP-1;Leukemia Cell,11302,2,0.00017695983011856308
ENCSR768HOH_2,ZNF324,HEK293;Epithelium;Embryonic Kidney,5660,1,0.00017667844522968197
ENCSR122EYE_1,POLR2A,Stomach,5666,1,0.00017649135192375574
GSM1208691,TFDP1,LoVo;Colon,5709,1,0.00017516202487300754
ENCSR474DCX_2,CEBPB,A549;Epithelium;Lung,5718,1,0.00017488632388947185
GSM2466489,ZNF189,293T,5722,1,0.00017476406850751484
GSM1701829,POLR2A,hESC,5729,1,0.00017455053237912376
GSM2519957,POLR2A,Muscle,5843,1,0.00017114495978093444
ENCSR671GFC_1,TAF7,K562;Erythroblast;Bone Marrow,5905,1,0.00016934801016088062
GSM2501566,MYC,MDA-MB-231;Breast,5934,1,0.00016852039096730705
ENCSR345YWJ_1,ZBTB33,Liver,5935,1,0.00016849199663016007
GSM935342,GTF3C2,HeLa-S3;Epithelium;Cervix,5954,1,0.00016795431642593214
ENCSR366QMB_1,H2AFZ,SK-N-SH;Neuroblastoma cell;Brain,5970,1,0.00016750418760469013
GSM1845166,POLR2A,MV4;11;Leukemia Cell;Blood,12013,2,0.00016648630650129028
ENCSR167JBG_2,DIDO1,K562;Erythroblast;Bone Marrow,6014,1,0.00016627868307283005
GSM2571041,POLR2A,HCT-116;HCT116,12070,2,0.00016570008285004143
ENCSR107EUS_1,POLR2A,Colon,6065,1,0.00016488046166529267
GSM803402,SP2,K562;Erythroblast;Bone Marrow,6073,1,0.00016466326362588507
GSM1679115,SUPT5H,LNCaP-abl ;Epithelium;Prostate,12154,2,0.0001645548790521639
GSM1208598,CEBPB,LoVo;Colon,6104,1,0.000163826998689384
ENCSR072LQF_2,ZNF76,HEK293;Epithelium;Embryonic Kidney,6121,1,0.00016337199803953602
GSM599837,E2F4,Adipocyte;Adipose,6148,1,0.00016265452179570593
ENCSR021DJC_1,BCL11A,HEK293;Epithelium;Embryonic Kidney,6170,1,0.00016207455429497568
GSM1494444,POLR2A,HeLa;Epithelium;Cervix,12429,2,0.00016091399147155844
ENCSR210MET_1,ZNF391,HEK293;Epithelium;Embryonic Kidney,6255,1,0.0001598721023181455
GSM671398,STAT4,Lymphocyte;Blood,6296,1,0.0001588310038119441
GSM1122312,FLI1,ME-1;Leukemia Cell,6341,1,0.00015770383220312253
GSM1846892,KMT2D,Patient derived xenograft cells,6343,1,0.00015765410688948448
GSM1820483,POLR2A,HEK293;Epithelium;Embryonic Kidney,12695,2,0.00015754233950374162
GSM1482893,POLR2A,HeLa;Epithelium;Cervix,12701,2,0.0001574679159121329
GSM1494445,POLR2A,HeLa;Epithelium;Cervix,12715,2,0.00015729453401494299
GSM1469991,RARG,MCF-7;Epithelium;Breast,6377,1,0.00015681354869060687
GSM1019122,E2F4,MCF-7;Epithelium;Breast,6378,1,0.00015678896205707118
GSM798383,ESR1,Epithelium;Mammary Gland,6400,1,0.00015625
GSM1482889,POLR2A,HeLa;Epithelium;Cervix,13002,2,0.00015382248884786957
GSM2495986,ARID2,TTC1240;Malignant rhabdoid tumor,13117,2,0.00015247388884653503
GSM2026901,KLF12,HEK293;Epithelium;Embryonic Kidney,6595,1,0.00015163002274450342
ENCSR604VWJ_1,KLF7,HEK293;Epithelium;Embryonic Kidney,6601,1,0.0001514921981517952
ENCSR388QZF_2,POLR2A,K562;Erythroblast;Bone Marrow,13267,2,0.00015074998115625234
GSM2064704,POLR2A,Jurkat;T Lymphocyte;Blood,6649,1,0.00015039855617386073
GSM1240820,KLF5,GP5d;Colon,6656,1,0.00015024038461538462
GSM2571036,POLR2A,HCT-116;HCT116,13420,2,0.00014903129657228018
GSM1571734,PPARG,Adipose,6729,1,0.0001486104919007282
GSM2667964,POLR2A,HCT-116;HCT116,13472,2,0.0001484560570071259
GSM1462478,NRF1,T47D;Epithelium;Mammary Gland,6740,1,0.0001483679525222552
ENCSR091JXL_1,HES1,K562;Erythroblast;Bone Marrow,6768,1,0.00014775413711583924
ENCSR299CAV_1,POLR2A,Breast,6770,1,0.00014771048744460856
GSM831016,POLR2A,K562;Erythroblast;Bone Marrow,13553,2,0.00014756880395484393
GSM2132554,TFDP1,U266B1,6779,1,0.0001475143826523086
GSM1844440,KDM1A,SKNO-1;Myeloblast;Bone Marrow,6791,1,0.00014725371815638345
GSM1239514,NFYC,LoVo;Colon,6802,1,0.00014701558365186709
ENCSR031TFS_1,POLR2A,K562;Erythroblast;Bone Marrow,13636,2,0.00014667057788207686
GSM971344,POLR2A,B Lymphocyte;Blood,13642,2,0.00014660606949127694
GSM2769057,PAF1,DLD-1,13667,2,0.0001463378941977025
ENCSR883XRM_2,H2AFZ,Hepatocyte,13694,2,0.0001460493646852636
GSM2550238,POLR2A,Progenitor Cells,6876,1,0.00014543339150668993
GSM897118,SMAD3,BG03;Embryonic Stem Cell;Embryo,6888,1,0.00014518002322880372
GSM1697901,TRIM24,LNCaP;Epithelium;Prostate,13795,2,0.00014498006524102936
GSM831019,SAP30,K562;Erythroblast;Bone Marrow,13811,2,0.00014481210629208602
GSM1505717,POLR2A,HUES64;Embryonic Stem Cell;Embryo,6909,1,0.00014473874656245476
GSM1466841,POLR2A,H9;Embryonic Stem Cell;Embryo,6943,1,0.00014402995823131211
GSM1679097,POLR2A,LNCaP-abl ;Epithelium;Prostate,13902,2,0.00014386419220256078
GSM2816761,POLR2A,Epithelium,13917,2,0.00014370913271538407
GSM935402,POLR2A,K562;Erythroblast;Bone Marrow,7012,1,0.0001426126640045636
ENCSR117WTM_2,ZNF24,K562;Erythroblast;Bone Marrow,7025,1,0.00014234875444839857
GSM1010720,CREB1,A549;Epithelium;Lung,7041,1,0.000142025280499929
GSM2571059,POLR2A,HCT-116;HCT116,14089,2,0.0001419547164454539
GSM1872298,XRN2,HEK293;Epithelium;Embryonic Kidney,14097,2,0.00014187415762218912
GSM1976297,POLR2A,Raji;B Lymphocyte;Blood,7082,1,0.0001412030499858797
GSM1465032,POLR2A,HCT-116;Colon,7086,1,0.00014112334180073385
GSM803483,BHLHE40,HepG2;Epithelium;Liver,7093,1,0.00014098406880022558
GSM935626,HSF1,HepG2;Epithelium;Liver,7109,1,0.00014066676044450696
GSM2571043,POLR2A,HCT-116;HCT116,14322,2,0.00013964530093562352
GSM301566,POLR2A,HEK293;Epithelium;Embryonic Kidney,7168,1,0.00013950892857142856
GSM1208642,KLF5,LoVo;Colon,14349,2,0.00013938253536831835
ENCSR446LAV_1,DDX20,K562;Erythroblast;Bone Marrow,7199,1,0.00013890818169190166
GSM2026886,KLF15,HEK293;Epithelium;Embryonic Kidney,7218,1,0.00013854253255749516
GSM1037522,POLR2A,DL23;Epithelium;Colon,7221,1,0.00013848497438027975
GSM1358402,AR,Prostate,7225,1,0.0001384083044982699
ENCSR691TXI_2,ZNF610,HEK293;Epithelium;Embryonic Kidney,7271,1,0.00013753266400770182
GSM2419826,RELA,Detroit 562;Detroit 562 cells,7272,1,0.0001375137513751375
GSM497495,RBL2,IMR90;Fibroblast;Lung,7296,1,0.00013706140350877192
ENCSR217WRC_2,TSHZ1,HEK293;Epithelium;Embryonic Kidney,7300,1,0.000136986301369863
GSM1424526,ETS1,DU145;Epithelium;Prostate,7308,1,0.00013683634373289546
GSM2769059,POLR2A,DLD-1,14631,2,0.0001366960563187752
GSM2212240,MED1,SEM;B Lymphocyte,7316,1,0.0001366867140513942
