Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	Glycosaminoglycan biosynthesis	1/53	0.2675542005633415	0.3480802220921142	0	0	3.2876326259946946	4.3345237215742465	CHST11
KEGG_2019_Human	Pathogenic Escherichia coli infection	1/55	0.2761215880032115	0.35577204608106106	0	0	3.1655491698595153	4.073789462168326	HCLS1
KEGG_2019_Human	NOD-like receptor signaling pathway	2/178	0.2795294290224132	0.35673279513336537	0	0	1.9473320158102767	2.4821622755902597	TRPM2;IL18
KEGG_2019_Human	Axon guidance	2/181	0.2860270785493426	0.36158140118501797	0	0	1.914403692008744	2.396199357345977	PLCG2;NFATC2
KEGG_2019_Human	Viral myocarditis	1/59	0.2929594077160428	0.3668837442425209	0	0	2.9466409036860877	3.617653564529884	CD86
KEGG_2019_Human	Cytosolic DNA-sensing pathway	1/63	0.30940883980170925	0.3838961530873059	0	0	2.7559788654060067	3.233016126579465	IL18
KEGG_2019_Human	Neuroactive ligand-receptor interaction	3/338	0.3170870400244161	0.3867613914305468	0	0	1.5355852317360563	1.7637409016401329	C3;P2RY13;LPAR6
KEGG_2019_Human	Shigellosis	1/65	0.3174906944579115	0.3867613914305468	0	0	2.6695851293103448	3.06283309160973	HCLS1
KEGG_2019_Human	Non-small cell lung cancer	1/66	0.321496385939474	0.3881127541972029	0	0	2.6283819628647214	2.982606310149252	PLCG2
KEGG_2019_Human	Adipocytokine signaling pathway	1/69	0.3333741380383269	0.3988583437244269	0	0	2.512043610547668	2.7594544894427178	TNFRSF1B
KEGG_2019_Human	Bile secretion	1/72	0.34504570641425003	0.4091692447744204	0	0	2.4055366682855754	2.5596795811437785	ABCC4
KEGG_2019_Human	cAMP signaling pathway	2/212	0.3525506022515281	0.4109884409013248	0	0	1.6292339544513457	1.6985759674087886	ABCC4;VAV1
KEGG_2019_Human	Bacterial invasion of epithelial cells	1/74	0.3527139604750176	0.4109884409013248	0	0	2.339395370807747	2.4378789114765422	HCLS1
KEGG_2019_Human	Glioma	1/75	0.3565146398431437	0.4118358770601833	0	0	2.3076654240447345	2.3800799061879885	PLCG2
KEGG_2019_Human	Human cytomegalovirus infection	2/225	0.3798699369191382	0.4350647140783291	0	0	1.5332423474361474	1.4840656783955544	AKAP13;NFATC2
KEGG_2019_Human	ErbB signaling pathway	1/85	0.393325286670755	0.4466575289311964	0	0	2.0319170771756982	1.8960190250840612	PLCG2
KEGG_2019_Human	Salmonella infection	1/86	0.3968894749826489	0.44691756006449534	0	0	2.0079107505070994	1.8555051794792419	IL18
KEGG_2019_Human	Endocytosis	2/244	0.418905826662188	0.46652391899618795	0	0	1.4114983830398848	1.2281576465653536	TGFBR1;TGFBR2
KEGG_2019_Human	GnRH signaling pathway	1/93	0.4212641358099906	0.46652391899618795	0	0	1.8544790104947528	1.603188279217656	PLA2G4A
KEGG_2019_Human	Glycerophospholipid metabolism	1/97	0.4347513240429481	0.4775137493586479	0	0	1.7768498563218391	1.480082312716934	PLA2G4A
KEGG_2019_Human	Choline metabolism in cancer	1/99	0.4413775842681845	0.4805215960854886	0	0	1.7404116819141449	1.4234036472317928	PLA2G4A
KEGG_2019_Human	HIF-1 signaling pathway	1/100	0.4446617754820939	0.4805215960854886	0	0	1.7227446882619295	1.396183515184437	PLCG2
KEGG_2019_Human	Parathyroid hormone synthesis, secretion and action	1/106	0.4639687479998428	0.4973744978558315	0	0	1.6238095238095238	1.246985172015424	AKAP13
KEGG_2019_Human	Glutamatergic synapse	1/114	0.4886798132698481	0.519707103001267	0	0	1.5082392432102534	1.0799713656671373	PLA2G4A
KEGG_2019_Human	Thyroid hormone signaling pathway	1/116	0.4946789916828841	0.5219447628780036	0	0	1.4818590704647676	1.0430009178148736	PLCG2
KEGG_2019_Human	Measles	1/138	0.556236289677141	0.5823098657557569	0	0	1.2425119557009816	0.7288104140302717	TLR2
KEGG_2019_Human	Adrenergic signaling in cardiomyocytes	1/145	0.5742170787897489	0.5964735547118323	0	0	1.1816930076628354	0.6555415585945491	PIK3R5
KEGG_2019_Human	Wnt signaling pathway	1/158	0.6057147646413684	0.6243521420149489	0	0	1.0831320008785417	0.5430239926522848	NFATC2
KEGG_2019_Human	Necroptosis	1/162	0.6149332356997312	0.6290156762119388	0	0	1.056007710430499	0.5134748543451487	PLA2G4A
KEGG_2019_Human	Calcium signaling pathway	1/188	0.6698576315985092	0.6800069896530321	0	0	0.9079845104185876	0.3638203855080693	PLCG2
KEGG_2019_Human	Focal adhesion	1/199	0.6906867363450603	0.6958798697010382	0	0	0.8570619993033786	0.3171719966949785	VAV1
KEGG_2019_Human	MicroRNAs in cancer	1/299	0.8292439678302468	0.8292439678302468	0	0	0.5665644526729924	0.10608402410541466	PLCG2
