GSM_ID,Factor,Biosource,All_peak_number,Overlap_peak_number,Overlap_ratio
GSM2760303,H2AZ,chromosome duplication model of Dup15q syndrome,1544,1,0.0006476683937823834
GSM2466510,ZNF266,293T,1550,1,0.0006451612903225806
ENCSR391KQC_1,MTA3,MCF-7;Epithelium;Breast,1576,1,0.0006345177664974619
GSM1376181,LMNA,HeLa;Epithelium;Cervix,1585,1,0.0006309148264984228
ENCSR103GAK_1,ZNF175,HEK293;Epithelium;Embryonic Kidney,1620,1,0.0006172839506172839
GSM2597238,YY1,LCL;Lymphoblastoid;Blood,1633,1,0.000612369871402327
ENCSR096KWU_2,ZNF207,MCF-7;Epithelium;Breast,1637,1,0.0006108735491753207
GSM922797,BRDU,HeLa-S3;Epithelium;Cervix,3373,2,0.0005929439667951378
ENCSR591EBL_1,NBN,MCF-7;Epithelium;Breast,1707,1,0.0005858230814294083
GSM1598311,HJURP,SW480;Colon,1760,1,0.0005681818181818182
ENCSR519HKW_1,ZNF264,HEK293;Epithelium;Embryonic Kidney,1798,1,0.0005561735261401557
GSM1208699,YY1,LoVo;Colon,1827,1,0.0005473453749315818
ENCSR217EOY_2,ZNF8,HEK293;Epithelium;Embryonic Kidney,3666,2,0.0005455537370430987
GSM2597237,YY1,LCL;Lymphoblastoid;Blood,1851,1,0.0005402485143165856
GSM1405102,CPSF3L,HeLa;Epithelium;Cervix,1867,1,0.0005356186395286556
ENCSR769JRS_2,AEBP2,HEK293;Epithelium;Embryonic Kidney,1869,1,0.0005350454788657035
GSM2026818,ZNF449,HEK293;Epithelium;Embryonic Kidney,1900,1,0.0005263157894736842
GSM2436681,MKL1,A673;Polygonal;Muscle,1904,1,0.0005252100840336134
GSM2597228,YY1,LCL;Lymphoblastoid;Blood,1963,1,0.0005094243504839531
ENCSR888XZK_1,TCF7L2,K562;Erythroblast;Bone Marrow,1977,1,0.0005058168942842691
GSM604661,RELA,HeLa;Epithelium;Cervix,2008,1,0.00049800796812749
ENCSR888XZK_2,TCF7L2,K562;Erythroblast;Bone Marrow,2023,1,0.0004943153732081067
GSM922798,BRDU,HeLa-S3;Epithelium;Cervix,4062,2,0.0004923682914820286
GSM1534734,RELA,MCF-7;Epithelium;Breast,2049,1,0.0004880429477794046
GSM1524328,BIRA,CClp1,2117,1,0.0004723665564478035
GSM922790,ORC1,HeLa-S3;Epithelium;Cervix,2142,1,0.00046685340802987864
GSM1003529,EZH2,NHLF;Fibroblast;Lung,2144,1,0.0004664179104477612
ENCSR210MET_2,ZNF391,HEK293;Epithelium;Embryonic Kidney,2148,1,0.0004655493482309125
ENCSR927UJQ_1,ZBTB1,HEK293;Epithelium;Embryonic Kidney,2155,1,0.0004640371229698376
ENCSR288MOZ_2,LARP7,K562;Erythroblast;Bone Marrow,2173,1,0.0004601932811780948
ENCSR679STZ_2,ZNF792,HEK293;Epithelium;Embryonic Kidney,2191,1,0.00045641259698767686
ENCSR909TSW_2,ZNF547,HEK293;Epithelium;Embryonic Kidney,2207,1,0.00045310376076121433
GSM2597230,YY1,LCL;Lymphoblastoid;Blood,2213,1,0.00045187528242205153
GSM1875145,LEF1,RL95-2;Uterus,2294,1,0.00043591979075850045
GSM865745,NCOR1,HEK293T;Epithelium;Embryonic Kidney,2311,1,0.00043271311120726956
ENCSR135ANT_2,NRF1,MCF-7;Epithelium;Breast,2337,1,0.0004278990158322636
GSM1544533,FOXP1,B Lymphocyte,2380,1,0.0004201680672268908
GSM2359442,BRD4,A549;Epithelium;Lung,2386,1,0.00041911148365465214
GSM1524329,YAP1,CClp1,2387,1,0.00041893590280687055
ENCSR679STZ_1,ZNF792,HEK293;Epithelium;Embryonic Kidney,2401,1,0.00041649312786339027
ENCSR121PFY_1,CDC5L,K562;Erythroblast;Bone Marrow,2407,1,0.0004154549231408392
GSM2026872,PATZ1,HEK293;Epithelium;Embryonic Kidney,2430,1,0.00041152263374485596
ENCSR519HKW_2,ZNF264,HEK293;Epithelium;Embryonic Kidney,2446,1,0.0004088307440719542
ENCSR705ASR_1,ZSCAN23,HEK293;Epithelium;Embryonic Kidney,2480,1,0.0004032258064516129
GSM1056934,RUNX1,T Lymphocyte;Blood,2481,1,0.00040306328093510683
GSM1180165,JARID2,iPSC,5006,2,0.00039952057530962844
ENCSR217QCK_1,ZNF697,HEK293;Epithelium;Embryonic Kidney,2517,1,0.0003972983710766786
GSM935648,NRF1,HepG2;Epithelium;Liver,2541,1,0.0003935458480913026
GSM2214112,MED1,Rh4;rhabdomyosarcoma,2554,1,0.00039154267815191856
ENCSR604VWJ_2,KLF7,HEK293;Epithelium;Embryonic Kidney,2576,1,0.00038819875776397513
ENCSR449UFF_1,ZKSCAN1,MCF-7;Epithelium;Breast,2583,1,0.00038714672861014324
ENCSR909TSW_1,ZNF547,HEK293;Epithelium;Embryonic Kidney,2590,1,0.0003861003861003861
ENCSR563YDA_2,HDGF,K562;Erythroblast;Bone Marrow,2590,1,0.0003861003861003861
ENCSR357QJR_2,ZSCAN5A,HEK293;Epithelium;Embryonic Kidney,2591,1,0.00038595137012736397
ENCSR093HXE_1,ZNF16,HEK293;Epithelium;Embryonic Kidney,2593,1,0.0003856536829926726
GSM1612054,KDM2B,Myeloid Cell,5266,2,0.00037979491074819596
GSM2741765,ZNF711,MCF-7;Epithelium;Breast,2641,1,0.0003786444528587656
GSM560343,SMC3,V6.5;Embryonic Stem Cell,2654,1,0.00037678975131876413
ENCSR707BNG_2,MYNN,HEK293;Epithelium;Embryonic Kidney,2660,1,0.00037593984962406017
ENCSR211PZO_1,GLI4,HEK293;Epithelium;Embryonic Kidney,2663,1,0.0003755163349605708
GSM2760309,H2AZ,SH-SY5Y;Neuron,2688,1,0.0003720238095238095
GSM2711406,PHIP,HEK293;Epithelium;Embryonic Kidney,5418,2,0.00036913990402362494
GSM2065880,MYC,HCT-116;Colon cancer cell;Colon,11284,4,0.0003544842254519674
GSM1340576,BRCA1,MCF-10A;Epithelium;Breast,2826,1,0.00035385704175513094
GSM2597236,YY1,LCL;Lymphoblastoid;Blood,2832,1,0.00035310734463276836
ENCSR864VJE_2,ZSCAN16,HEK293;Epithelium;Embryonic Kidney,2836,1,0.0003526093088857546
GSM1556188,BRPF3,RKO;Epithelium;Colon,5741,2,0.00034837136387388956
GSM935309,NRF1,GM12878;B Lymphocyte;Blood,2892,1,0.00034578146611341634
ENCSR866WLH_2,ZNF800,HEK293;Epithelium;Embryonic Kidney,2910,1,0.0003436426116838488
GSM486275,RELA,GM18505;Lymphoblastoid;Blood,2930,1,0.00034129692832764505
GSM697626,SETDB1,WM451-lu;Melanocyte;Skin,2940,1,0.0003401360544217687
ENCSR854IPI_2,ZNF707,HEK293;Epithelium;Embryonic Kidney,2948,1,0.00033921302578018993
ENCSR121PFY_2,CDC5L,K562;Erythroblast;Bone Marrow,2960,1,0.00033783783783783786
ENCSR211PZO_2,GLI4,HEK293;Epithelium;Embryonic Kidney,2965,1,0.0003372681281618887
GSM2131194,KDM5A,T47D;Breast,2967,1,0.0003370407819346141
GSM1679110,MED1,LNCaP-abl ;Epithelium;Prostate,3031,1,0.0003299241174529858
GSM1532407,POLR2A,KELLY,3036,1,0.00032938076416337287
ENCSR854IPI_1,ZNF707,HEK293;Epithelium;Embryonic Kidney,3080,1,0.0003246753246753247
GSM608158,NR2C2,GM12878;B Lymphocyte;Blood,3097,1,0.00032289312237649337
GSM956127,YY1,Embryonic Stem Cell;Embryo,6201,2,0.0003225286244154169
GSM1103547,SSRP1,HT1080;Connective Tissue,3109,1,0.000321646831778707
GSM2711380,PHIP,HCT-116;HCT116,3113,1,0.00032123353678124
GSM393966,POLR2A,T Lymphocyte;Blood,3134,1,0.0003190810465858328
GSM1319304,PCGF1,K562;Erythroblast;Bone Marrow,3135,1,0.0003189792663476874
GSM2664040,ESR1,Ishikawa;Epithelium;Uterus,3165,1,0.000315955766192733
GSM2597223,YY1,LCL;Lymphoblastoid;Blood,3169,1,0.0003155569580309246
ENCSR770PQN_2,BCL11B,HEK293;Epithelium;Embryonic Kidney,3171,1,0.000315357931251971
ENCSR065XVO_1,CHAMP1,K562;Erythroblast;Bone Marrow,6360,2,0.00031446540880503143
GSM2026838,ZNF563,HEK293;Epithelium;Embryonic Kidney,3181,1,0.00031436655139893113
ENCSR445PDR_2,GFI1B,HEK293;Epithelium;Embryonic Kidney,3221,1,0.0003104625892579944
ENCSR121EZR_1,ZNF71,HEK293;Epithelium;Embryonic Kidney,3263,1,0.00030646644192460924
ENCSR402XII_1,CSDE1,K562;Erythroblast;Bone Marrow,3265,1,0.00030627871362940275
GSM2026745,ZBTB14,HEK293;Epithelium;Embryonic Kidney,13160,4,0.00030395136778115504
ENCSR604VWJ_1,KLF7,HEK293;Epithelium;Embryonic Kidney,6601,2,0.0003029843963035904
GSM1875146,LEF1,RL95-2;Uterus,3324,1,0.00030084235860409147
GSM2589155,POLR2A,SH-EP,3324,1,0.00030084235860409147
ENCSR773REP_1,ZBTB7A,HEK293;Epithelium;Embryonic Kidney,3350,1,0.00029850746268656717
ENCSR033VAZ_2,TARDBP,K562;Erythroblast;Bone Marrow,3354,1,0.0002981514609421586
ENCSR357QJR_1,ZSCAN5A,HEK293;Epithelium;Embryonic Kidney,3374,1,0.0002963841138114997
ENCSR021DJC_2,BCL11A,HEK293;Epithelium;Embryonic Kidney,3386,1,0.00029533372711163615
GSM2218638,POLR2A,TIME;Fibroblast,3391,1,0.0002948982601002654
GSM840279,POLR2A,MCF-7;Epithelium;Breast,3397,1,0.00029437739181630853
GSM2597235,YY1,LCL;Lymphoblastoid;Blood,3411,1,0.0002931691586045148
ENCSR864VJE_1,ZSCAN16,HEK293;Epithelium;Embryonic Kidney,3420,1,0.00029239766081871346
ENCSR768LIO_2,OVOL3,HEK293;Epithelium;Embryonic Kidney,3478,1,0.0002875215641173088
GSM1103546,SSRP1,HT1080;Connective Tissue,3491,1,0.0002864508736751647
GSM1249890,EP300,HEK293T;Epithelium;Embryonic Kidney,3519,1,0.0002841716396703609
GSM726984,ERG,K562;Erythroblast;Bone Marrow,14153,4,0.0002826255917473327
GSM1975006,ASCL1,K562;Leukemia Cell,3584,1,0.00027901785714285713
GSM935636,NRF1,HeLa-S3;Epithelium;Cervix,3593,1,0.00027831895352073476
ENCSR331BDJ_1,NKRF,K562;Erythroblast;Bone Marrow,3600,1,0.0002777777777777778
ENCSR770PQN_1,BCL11B,HEK293;Epithelium;Embryonic Kidney,3609,1,0.0002770850651149903
ENCSR461ZJT_2,ZNF501,HEK293;Epithelium;Embryonic Kidney,3610,1,0.0002770083102493075
GSM2571042,POLR2A,HCT-116;HCT116,7291,2,0.000274310794129749
ENCSR707BNG_1,MYNN,HEK293;Epithelium;Embryonic Kidney,3655,1,0.00027359781121751026
ENCSR773REP_2,ZBTB7A,HEK293;Epithelium;Embryonic Kidney,3658,1,0.0002733734281027884
GSM1727112,PAF1,MCF-7;Epithelium;Breast,3677,1,0.0002719608376393799
GSM2597226,YY1,LCL;Lymphoblastoid;Blood,3695,1,0.00027063599458728013
GSM2247494,BCL11B,Thymus,3698,1,0.00027041644131963225
GSM1103548,SSRP1,HT1080;Connective Tissue,3698,1,0.00027041644131963225
GSM785504,EGR2,Macrophage,3709,1,0.00026961445133459155
GSM1727103,POLR2A,HCT-116;Colon,7419,2,0.0002695781102574471
GSM2597233,YY1,LCL;Lymphoblastoid;Blood,3715,1,0.00026917900403768504
ENCSR402XII_2,CSDE1,K562;Erythroblast;Bone Marrow,3742,1,0.0002672367717797969
ENCSR909HMT_2,ZEB1,HEK293;Epithelium;Embryonic Kidney,3756,1,0.00026624068157614486
GSM2597227,YY1,LCL;Lymphoblastoid;Blood,3766,1,0.0002655337227827934
ENCSR365GRX_1,ZFP37,HEK293;Epithelium;Embryonic Kidney,3791,1,0.0002637826431020839
GSM1085400,TAL1,Cord blood,3800,1,0.0002631578947368421
GSM1835882,SMARCA4,BT-16;Brain,3803,1,0.00026295030239284776
ENCSR135ANT_1,NRF1,MCF-7;Epithelium;Breast,3831,1,0.00026102845210127906
ENCSR705ASR_2,ZSCAN23,HEK293;Epithelium;Embryonic Kidney,3860,1,0.00025906735751295336
GSM1708340,YY1,HeLa;Epithelium;Cervix,3869,1,0.0002584647195657793
GSM1146449,BRD1,RKO;Epithelium;Colon,11627,3,0.00025802012556979444
GSM1383857,POLR2A,Epithelium;Mammary Gland,3877,1,0.00025793139025019347
GSM2860172,AUTS2,HeLa;Epithelium;Cervix,3881,1,0.0002576655501159495
GSM2702723,H2AZ,HCT-116;Colon,7854,2,0.00025464731347084286
ENCSR365GRX_2,ZFP37,HEK293;Epithelium;Embryonic Kidney,3946,1,0.00025342118601115053
GSM393968,POLR2A,T Lymphocyte;Blood,11863,3,0.0002528871280451825
GSM2065885,MYC,HCT-116;Colon cancer cell;Colon,7911,2,0.0002528125395019593
ENCSR440COG_2,ZNF239,HEK293;Epithelium;Embryonic Kidney,3980,1,0.0002512562814070352
GSM1037510,OGT,HEK293T;Epithelium;Embryonic Kidney,3990,1,0.0002506265664160401
GSM1427069,EZH1,Proerythroblast;Fetal Liver,4017,1,0.00024894199651481205
GSM779433,YY1,HeLa;Epithelium;Cervix,4026,1,0.00024838549428713363
GSM1416808,BRD3,LX2;Hepatic Stellate Cell,4041,1,0.00024746349913387774
GSM2466611,ZNF611,293T,4065,1,0.0002460024600246002
GSM922792,BRDU,HeLa-S3;Epithelium;Cervix,4075,1,0.000245398773006135
GSM1057372,ZFX,NOMO-1;Myeloid Cell,4082,1,0.0002449779519843214
ENCSR909HMT_1,ZEB1,HEK293;Epithelium;Embryonic Kidney,4104,1,0.00024366471734892786
GSM1348518,BRD4,MCF-7;Epithelium;Breast,4123,1,0.00024254183846713557
GSM560342,SMC1A,V6.5;Embryonic Stem Cell,4135,1,0.0002418379685610641
ENCSR768LIO_1,OVOL3,HEK293;Epithelium;Embryonic Kidney,4154,1,0.00024073182474723158
GSM1968287,POLR2A,SKMEL5;melanoma,4162,1,0.0002402691013935608
GSM2865076,RPE,Retina,4163,1,0.00024021138601969732
ENCSR445PDR_1,GFI1B,HEK293;Epithelium;Embryonic Kidney,4197,1,0.0002382654276864427
GSM2218636,POLR2A,TIME;Fibroblast,4219,1,0.00023702299123014932
ENCSR691TXI_1,ZNF610,HEK293;Epithelium;Embryonic Kidney,4228,1,0.00023651844843897824
GSM2597231,YY1,LCL;Lymphoblastoid;Blood,4229,1,0.00023646252069047056
ENCSR866WLH_1,ZNF800,HEK293;Epithelium;Embryonic Kidney,4261,1,0.0002346866932644919
GSM1907204,MYC,LNCaP;Epithelium;Prostate,17157,4,0.00023314099201492104
GSM2026873,ZBTB26,HEK293;Epithelium;Embryonic Kidney,12917,3,0.000232252070914299
ENCSR085QEV_1,NBN,K562;Erythroblast;Bone Marrow,8627,2,0.0002318303002202388
GSM2026753,SP1,HEK293;Epithelium;Embryonic Kidney,21728,5,0.0002301178203240059
GSM1565013,POLR2A,501-Mel;Melanoma Cell,8700,2,0.00022988505747126436
GSM2597224,YY1,LCL;Lymphoblastoid;Blood,4357,1,0.00022951572182694515
ENCSR477OJI_1,ZNF423,HEK293;Epithelium;Embryonic Kidney,4370,1,0.0002288329519450801
GSM1208745,FOXD2,LoVo;Colon,4385,1,0.00022805017103762827
GSM2466539,ZNF343,293T,4412,1,0.00022665457842248413
GSM1404654,ZTA,Akata;B Lymphocyte,4425,1,0.00022598870056497175
ENCSR532KTI_2,GTF2E2,K562;Erythroblast;Bone Marrow,4462,1,0.00022411474675033618
GSM748545,POLR2A,HepG2;Epithelium;Liver,8962,2,0.0002231644722160232
GSM1523068,NCAPG,MCF-7;Epithelium;Breast,4561,1,0.00021925016443762334
